CARTAGENA COLOMBIA,NASSAU BAHAMAS,1600
CARTAGENA COLOMBIA,NEW ORLEANS ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,NEW YORK ESTADOS UNIDOS,4400
CARTAGENA COLOMBIA,NICE FRANCIA,5600
CARTAGENA COLOMBIA,NORFOLKVA BEACH ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,NORTE DE CAROLINA ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,OHIO ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,OKLAHOMA ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,ORLANDO ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,OSLO NORUEGA,7200
CARTAGENA COLOMBIA,PANAMA PANAMA,1200
CARTAGENA COLOMBIA,PARAMARIBO SURINAME,1600
CARTAGENA COLOMBIA,PARIS FRANCIA,5600
CARTAGENA COLOMBIA,PASTO COLOMBIA,600
CARTAGENA COLOMBIA,PENSACOLA ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,PEREIRA COLOMBIA,400
CARTAGENA COLOMBIA,PHILADELPHIA ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,PITTSBURGH ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,PORTO ALEGRE BRASIL,4400
CARTAGENA COLOMBIA,PORTO PORTUGAL,3600
CARTAGENA COLOMBIA,PRAGA NUEVA ZELANDA,16000
CARTAGENA COLOMBIA,PUERTO ESPANA TRINIDAD Y TOBAGO,2400
CARTAGENA COLOMBIA,PUNTA CANA REPUBLICA DOMINICANA,1600
CARTAGENA COLOMBIA,QATAR QATAR,12000
CARTAGENA COLOMBIA,QUITO ECUADOR,1200
CARTAGENA COLOMBIA,RALEIGH ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,RICHMOND ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,RIGA LATVIA,4800
CARTAGENA COLOMBIA,RIO DE JANEIRO BRASIL,4400
CARTAGENA COLOMBIA,RIOHACHA COLOMBIA,200
CARTAGENA COLOMBIA,RIONEGRO ANTIOQUIA COLOMBIA,400
CARTAGENA COLOMBIA,RIYADH ARABIA SAUDI,12000
CARTAGENA COLOMBIA,ROMA ITALIA,5600
CARTAGENA COLOMBIA,ROSARIO ARGENTINA,5600
CARTAGENA COLOMBIA,SACRAMENTO ESTADOS UNIDOS,5600
CARTAGENA COLOMBIA,SAINT KITTS SAINT KITTS,2400
CARTAGENA COLOMBIA,SAINT LOUIS ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,SALDAÑA COLOMBIA,200
CARTAGENA COLOMBIA,SAN ANDRES ISLA COLOMBIA,200
CARTAGENA COLOMBIA,SAN ANTONIO ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,SAN DIEGO ESTADOS UNIDOS,4400
CARTAGENA COLOMBIA,SAN FRANCISCO ESTADOS UNIDOS,5600
CARTAGENA COLOMBIA,SAN JOSE COSTA RICA,2400
CARTAGENA COLOMBIA,SAN JUAN PUERTO RICO,2400
CARTAGENA COLOMBIA,SAN MARTIN COLOMBIA,200
CARTAGENA COLOMBIA,SAN PEDRO SULA HONDURAS,2400
CARTAGENA COLOMBIA,SAN SALVADOR EL SALVADOR,2400
CARTAGENA COLOMBIA,SANTA MARTA COLOMBIA,200
CARTAGENA COLOMBIA,SANTA RITA DE ITUANGO COLOMBIA,200
CARTAGENA COLOMBIA,SANTIAGO CHILE,5600
CARTAGENA COLOMBIA,SANTO DOMINGO REPUBLICA DOMINICANA,1600
CARTAGENA COLOMBIA,SAO PAULO BRASIL,4400
CARTAGENA COLOMBIA,SEATTLE ESTADOS UNIDOS,5600
CARTAGENA COLOMBIA,SEVILLA ESPANA,5600
CARTAGENA COLOMBIA,SHANGHAI CHINA,14400
CARTAGENA COLOMBIA,SOUTHAMTON INGLATERRA,5600
CARTAGENA COLOMBIA,TAMPA ESTADOS UNIDOS,3400
CARTAGENA COLOMBIA,TEL AVIV ISRAEL,12000
CARTAGENA COLOMBIA,TEXAS ESTADOS UNIDOS,2400
CARTAGENA COLOMBIA,TORONTO CANADA,4400
CARTAGENA COLOMBIA,TOULOUSE FRANCIA,5600
CARTAGENA COLOMBIA,TRINIDAD COLOMBIA,200
CARTAGENA COLOMBIA,VALENCIA VENEZUELA,1600
CARTAGENA COLOMBIA,VALLEDUPAR COLOMBIA,600
CARTAGENA COLOMBIA,VENECIA ITALIA,5600
CARTAGENA COLOMBIA,VIENNA AUSTRIA,5600
CARTAGENA COLOMBIA,VIEUX FORT QUARTER SAINT LUCIA,2400
CARTAGENA COLOMBIA,VIRU VIRU BOLIVIA,3600
CARTAGENA COLOMBIA,WARSAW POLONIA,5600
CARTAGENA COLOMBIA,WASHINGTON ESTADOS UNIDOS,4400
CARTAGENA COLOMBIA,YOPAL COLOMBIA,600
CARTAGENA COLOMBIA,ZAGREB CROACIA,5600
CARTAGENA COLOMBIA,ZURICH SUIZA,5600
CARTAGO COLOMBIA,BAHIA SOLANO COLOMBIA,1600
CARTAGO COLOMBIA,NUQUI COLOMBIA,600
CARURU COLOMBIA,MIRAFLORES GUAVIARE COLOMBIA,1200
CARURU COLOMBIA,SAN JOSE DEL GUAVIARE COLOMBIA,1200
CARURU COLOMBIA,VILLAVICENCIO COLOMBIA,2400
CASABLANCA MARRUECOS,BOGOTA COLOMBIA,6400
CASABLANCA MARRUECOS,CARTAGENA COLOMBIA,6400
CATAMARCA ARGENTINA,BOGOTA COLOMBIA,9600
CATAMARCA ARGENTINA,COMODORO ARGENTINA,1632
CATAMARCA ARGENTINA,CORDOBA ARGENTINA,1349
CATAMARCA ARGENTINA,CORRIENTES CAMBAPUNTA ARGENTINA,1007
CATAMARCA ARGENTINA,EZEIZA ARGENTINA,2056
CATAMARCA ARGENTINA,IGUAZU ARGENTINA,1902
CATAMARCA ARGENTINA,JUJUY ARGENTINA,2001
CATAMARCA ARGENTINA,MAR DE LA PLATA ARGENTINA,2221
CATAMARCA ARGENTINA,MENDOZA ARGENTINA,2078
CATAMARCA ARGENTINA,NEUQUEN ARGENTINA,1351
CATAMARCA ARGENTINA,POSADAS ARGENTINA,2044
CATAMARCA ARGENTINA,RESISTENCIA ARGENTINA,147
CATAMARCA ARGENTINA,RIO GRANDE ARGENTINA,2147
CATAMARCA ARGENTINA,ROSARIO ARGENTINA,2138
CATAMARCA ARGENTINA,SALTA ARGENTINA,1785
CATAMARCA ARGENTINA,SAN LUIS ARGENTINA,657
CATAMARCA ARGENTINA,SANTA FE ARGENTINA,1486
CATAMARCA ARGENTINA,SANTA ROSA ARGENTINA,1621
CATAMARCA ARGENTINA,TRELEW ARGENTINA,2811
CATAMARCA ARGENTINA,TUCUMAN ARGENTINA,986
CAUCASIA COLOMBIA,MEDELLIN COLOMBIA,270
CAUCASIA COLOMBIA,QUIBDO COLOMBIA,300
CHAMPAIGN ESTADOS UNIDOS,BOGOTA COLOMBIA,3600
CHAPARRAL COLOMBIA,CHIA COLOMBIA,100
CHARLESTON ESTADOS UNIDOS,BOGOTA COLOMBIA,3600
CHARLESTON ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,3600
CHIA COLOMBIA,ARAUCA MUNICIPIO COLOMBIA,360
CHIA COLOMBIA,BARRANCABERMEJA COLOMBIA,360
CHIA COLOMBIA,BUCARAMANGA COLOMBIA,360
CHIA COLOMBIA,CALI COLOMBIA,560
CHIA COLOMBIA,CHAPARRAL COLOMBIA,100
CHIA COLOMBIA,EL YOPAL COLOMBIA,360
CHIA COLOMBIA,FLANDES COLOMBIA,100
CHIA COLOMBIA,IBAGUE COLOMBIA,100
CHIA COLOMBIA,LA MACARENA COLOMBIA,560
CHIA COLOMBIA,LA PRIMAVERA COLOMBIA,560
CHIA COLOMBIA,MANIZALES COLOMBIA,360
CHIA COLOMBIA,MARIQUITA COLOMBIA,100
CHIA COLOMBIA,MEDELLIN COLOMBIA,460
CHIA COLOMBIA,PUERTO GAITAN COLOMBIA,160
CHIA COLOMBIA,PUERTO INIRIDA COLOMBIA,560
CHIA COLOMBIA,QUIBDO COLOMBIA,460
CHIA COLOMBIA,SAN CARLOS DE GUAROA COLOMBIA,460
CHIA COLOMBIA,SAN GIL COLOMBIA,360
CHIA COLOMBIA,SAN JOSE DEL GUAVIARE COLOMBIA,460
CHIA COLOMBIA,SARAVENA COLOMBIA,560
CHIA COLOMBIA,TAME COLOMBIA,560
CHIA COLOMBIA,VALLEDUPAR COLOMBIA,560
CHIA COLOMBIA,VILLAVICENCIO COLOMBIA,125
CHICAGO ESTADOS UNIDOS,ARMENIA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,BARRANQUILLA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,BOGOTA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,BUCARAMANGA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,CALI COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,CARTAGENA COLOMBIA,3600
CHICAGO ESTADOS UNIDOS,CUCUTA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,PEREIRA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,3200
CHICAGO ESTADOS UNIDOS,SAN ANDRES ISLA COLOMBIA,4000
CHICAGO ESTADOS UNIDOS,SANTA MARTA COLOMBIA,3200
CHIHUAHUA MEXICO,BOGOTA COLOMBIA,1500
CHIHUAHUA MEXICO,RIONEGRO ANTIOQUIA COLOMBIA,1500
CIENAGA COLOMBIA,BOGOTA COLOMBIA,400
CIENAGA COLOMBIA,FORT LAUDERDALE ESTADOS UNIDOS,4000
CIMITARRA COLOMBIA,BUCARAMANGA COLOMBIA,200
CINCINATTI ESTADOS UNIDOS,BARRANQUILLA COLOMBIA,4000
CINCINATTI ESTADOS UNIDOS,BOGOTA COLOMBIA,4000
CINCINATTI ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,4000
CODAZZI COLOMBIA,BOGOTA COLOMBIA,840
CODAZZI COLOMBIA,CARTAGENA COLOMBIA,1200
COLORADO ESTADOS UNIDOS,ARMENIA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,BARRANQUILLA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,BOGOTA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,BUCARAMANGA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,CALI COLOMBIA,2400
COLORADO ESTADOS UNIDOS,CARTAGENA COLOMBIA,2800
COLORADO ESTADOS UNIDOS,CUCUTA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,PEREIRA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,2400
COLORADO ESTADOS UNIDOS,SAN ANDRES ISLA COLOMBIA,3200
COLORADO ESTADOS UNIDOS,SANTA MARTA COLOMBIA,3200
COMODORO ARGENTINA,BOGOTA COLOMBIA,3600
COMODORO ARGENTINA,CORDOBA ARGENTINA,2779
COMODORO ARGENTINA,CORRIENTES CAMBAPUNTA ARGENTINA,900
COMODORO ARGENTINA,EZEIZA ARGENTINA,1711
COMODORO ARGENTINA,IGUAZU ARGENTINA,2142
COMODORO ARGENTINA,JUJUY ARGENTINA,1548
COMODORO ARGENTINA,MAR DE LA PLATA ARGENTINA,1162
COMODORO ARGENTINA,MENDOZA ARGENTINA,581
COMODORO ARGENTINA,NEUQUEN ARGENTINA,1201
COMODORO ARGENTINA,POSADAS ARGENTINA,992
COMODORO ARGENTINA,RESISTENCIA ARGENTINA,2497
COMODORO ARGENTINA,RIO GRANDE ARGENTINA,1975
COMODORO ARGENTINA,ROSARIO ARGENTINA,2336
COMODORO ARGENTINA,SALTA ARGENTINA,1928
COMODORO ARGENTINA,SAN LUIS ARGENTINA,711
COMODORO ARGENTINA,SANTA FE ARGENTINA,2689
COMODORO ARGENTINA,SANTA ROSA ARGENTINA,299
COMODORO ARGENTINA,TRELEW ARGENTINA,2493
COMODORO ARGENTINA,TUCUMAN ARGENTINA,527
CONDOTO COLOMBIA,MEDELLIN COLOMBIA,270
CONDOTO COLOMBIA,NUQUI COLOMBIA,150
CONNECTICUT ESTADOS UNIDOS,BOGOTA COLOMBIA,3200
CONNECTICUT ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,3200
COPENHAGEN DINAMARCA,BASEL SUIZA,1396
COPENHAGEN DINAMARCA,BEIRUT LIBANO,1056
COPENHAGEN DINAMARCA,BOGOTA COLOMBIA,6400
COPENHAGEN DINAMARCA,BUCAREST RUMANIA,1146
COPENHAGEN DINAMARCA,CARTAGENA COLOMBIA,6400
COPENHAGEN DINAMARCA,ESTAMBUL TURQUIA,1342
COPENHAGEN DINAMARCA,ESTOCOLMO SUECIA,753
COPENHAGEN DINAMARCA,LISBOA PORTUGAL,780
COPENHAGEN DINAMARCA,LONDRES INGLATERRA,813
COPENHAGEN DINAMARCA,LUXEMBURGO LUXEMBURGO,1113
COPENHAGEN DINAMARCA,MADRID ESPANA,1373
COPENHAGEN DINAMARCA,MOSCU RUSIA,782
COPENHAGEN DINAMARCA,OSLO NORUEGA,837
COPENHAGEN DINAMARCA,PARIS FRANCIA,1569
COPENHAGEN DINAMARCA,RIGA LATVIA,1384
COPENHAGEN DINAMARCA,ROMA ITALIA,1316
COPENHAGEN DINAMARCA,WARSAW POLONIA,1443
COPENHAGEN DINAMARCA,ZURICH SUIZA,696
CORDOBA ARGENTINA,ARMENIA COLOMBIA,3600
CORDOBA ARGENTINA,BARRANQUILLA COLOMBIA,3600
CORDOBA ARGENTINA,BOGOTA COLOMBIA,3600
CORDOBA ARGENTINA,CALI COLOMBIA,3600
CORDOBA ARGENTINA,CARTAGENA COLOMBIA,3600
CORDOBA ARGENTINA,CORRIENTES CAMBAPUNTA ARGENTINA,1064
CORDOBA ARGENTINA,CUCUTA COLOMBIA,3600
CORDOBA ARGENTINA,EZEIZA ARGENTINA,2154
CORDOBA ARGENTINA,IGUAZU ARGENTINA,136
CORDOBA ARGENTINA,JUJUY ARGENTINA,874
CORDOBA ARGENTINA,MAR DE LA PLATA ARGENTINA,2324
CORDOBA ARGENTINA,MENDOZA ARGENTINA,2179
CORDOBA ARGENTINA,NEUQUEN ARGENTINA,427
CORDOBA ARGENTINA,POSADAS ARGENTINA,871
CORDOBA ARGENTINA,RESISTENCIA ARGENTINA,2779
CORDOBA ARGENTINA,RIO GRANDE ARGENTINA,111
CORDOBA ARGENTINA,RIONEGRO ANTIOQUIA COLOMBIA,3600
CORDOBA ARGENTINA,ROSARIO ARGENTINA,1007
CORDOBA ARGENTINA,SALTA ARGENTINA,193
CORDOBA ARGENTINA,SAN ANDRES ISLA COLOMBIA,4000
CORDOBA ARGENTINA,SAN LUIS ARGENTINA,2119
CORDOBA ARGENTINA,SANTA FE ARGENTINA,2277
CORDOBA ARGENTINA,SANTA MARTA COLOMBIA,3600
CORDOBA ARGENTINA,SANTA ROSA ARGENTINA,603
CORDOBA ARGENTINA,TRELEW ARGENTINA,2843
CORDOBA ARGENTINA,TUCUMAN ARGENTINA,1170
COROZAL COLOMBIA,BOGOTA COLOMBIA,1200
COROZAL COLOMBIA,MEDELLIN COLOMBIA,1200
CORRIENTES CAMBAPUNTA ARGENTINA,BOGOTA COLOMBIA,3600
CORRIENTES CAMBAPUNTA ARGENTINA,EZEIZA ARGENTINA,604
CORRIENTES CAMBAPUNTA ARGENTINA,IGUAZU ARGENTINA,762
CORRIENTES CAMBAPUNTA ARGENTINA,JUJUY ARGENTINA,1593
CORRIENTES CAMBAPUNTA ARGENTINA,MAR DE LA PLATA ARGENTINA,2798
CORRIENTES CAMBAPUNTA ARGENTINA,MENDOZA ARGENTINA,628
CORRIENTES CAMBAPUNTA ARGENTINA,NEUQUEN ARGENTINA,1324
CORRIENTES CAMBAPUNTA ARGENTINA,POSADAS ARGENTINA,2348
CORRIENTES CAMBAPUNTA ARGENTINA,RESISTENCIA ARGENTINA,1938
CORRIENTES CAMBAPUNTA ARGENTINA,RIO GRANDE ARGENTINA,2180
CORRIENTES CAMBAPUNTA ARGENTINA,ROSARIO ARGENTINA,247
CORRIENTES CAMBAPUNTA ARGENTINA,SALTA ARGENTINA,2348
CORRIENTES CAMBAPUNTA ARGENTINA,SAN LUIS ARGENTINA,1368
CORRIENTES CAMBAPUNTA ARGENTINA,SANTA FE ARGENTINA,429
CORRIENTES CAMBAPUNTA ARGENTINA,SANTA ROSA ARGENTINA,2481
CORRIENTES CAMBAPUNTA ARGENTINA,TRELEW ARGENTINA,2073
CORRIENTES CAMBAPUNTA ARGENTINA,TUCUMAN ARGENTINA,440
COTONU BENIN,BOGOTA COLOMBIA,6400
COZUMEL MEXICO,BOGOTA COLOMBIA,4000
CRAVO NORTE COLOMBIA,ARAUCA MUNICIPIO COLOMBIA,240
CRAVO NORTE COLOMBIA,EL YOPAL COLOMBIA,240
CUCUTA COLOMBIA,ALDANA COLOMBIA,240
CUCUTA COLOMBIA,ARAUCA MUNICIPIO COLOMBIA,240
CUCUTA COLOMBIA,ARMENIA COLOMBIA,240
CUCUTA COLOMBIA,ASUNCION PARAGUAY,2400
CUCUTA COLOMBIA,ATLANTA ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,BARCELONA ESPANA,6400
CUCUTA COLOMBIA,BARRANCABERMEJA COLOMBIA,240
CUCUTA COLOMBIA,BARRANQUILLA COLOMBIA,1200
CUCUTA COLOMBIA,BELO HORIZONTE BRASIL,2400
CUCUTA COLOMBIA,BOGOTA COLOMBIA,1200
CUCUTA COLOMBIA,BOSTON ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,BUCARAMANGA COLOMBIA,240
CUCUTA COLOMBIA,CALI COLOMBIA,240
CUCUTA COLOMBIA,CANCUN MEXICO,2400
CUCUTA COLOMBIA,CARACAS VENEZUELA,240
CUCUTA COLOMBIA,CARTAGENA COLOMBIA,1200
CUCUTA COLOMBIA,CHICAGO ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,COLORADO ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,CORDOBA ARGENTINA,3600
CUCUTA COLOMBIA,EL YOPAL COLOMBIA,240
CUCUTA COLOMBIA,EZEIZA ARGENTINA,3600
CUCUTA COLOMBIA,FLORENCIA COLOMBIA,240
CUCUTA COLOMBIA,FORT LAUDERDALE ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,GEORGETOWN GUYANA,3200
CUCUTA COLOMBIA,GUADALAJARA MEXICO,2400
CUCUTA COLOMBIA,GUATEMALA GUATEMALA,3200
CUCUTA COLOMBIA,GUAYAQUIL ECUADOR,3200
CUCUTA COLOMBIA,HABANA CUBA,2400
CUCUTA COLOMBIA,LA PAZ BOLIVIA,2400
CUCUTA COLOMBIA,LAS VEGAS ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,LETICIA COLOMBIA,360
CUCUTA COLOMBIA,LIMA PERU,2400
CUCUTA COLOMBIA,LONDRES INGLATERRA,6400
CUCUTA COLOMBIA,LOS ANGELES ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,MADRID ESPANA,6400
CUCUTA COLOMBIA,MANAGUA NICARAGUA,1200
CUCUTA COLOMBIA,MANAUS BRASIL,2400
CUCUTA COLOMBIA,MELGAR COLOMBIA,240
CUCUTA COLOMBIA,MEXICO MEXICO,2400
CUCUTA COLOMBIA,MIAMI ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,MONTERIA COLOMBIA,240
CUCUTA COLOMBIA,MONTERREY MEXICO,2400
CUCUTA COLOMBIA,MONTEVIDEO URUGUAY,3200
CUCUTA COLOMBIA,NEW YORK ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,OCANA COLOMBIA,1200
CUCUTA COLOMBIA,ORLANDO ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,PANAMA PANAMA,3200
CUCUTA COLOMBIA,PASTO COLOMBIA,240
CUCUTA COLOMBIA,PEREIRA COLOMBIA,240
CUCUTA COLOMBIA,PUERTO ESPANA TRINIDAD Y TOBAGO,2400
CUCUTA COLOMBIA,PUNTA CANA REPUBLICA DOMINICANA,2400
CUCUTA COLOMBIA,QUITO ECUADOR,2400
CUCUTA COLOMBIA,RIO DE JANEIRO BRASIL,2400
CUCUTA COLOMBIA,RIOHACHA COLOMBIA,240
CUCUTA COLOMBIA,RIONEGRO ANTIOQUIA COLOMBIA,371
CUCUTA COLOMBIA,SAN ANDRES ISLA COLOMBIA,1200
CUCUTA COLOMBIA,SAN FRANCISCO ESTADOS UNIDOS,4000
CUCUTA COLOMBIA,SAN JOSE COSTA RICA,3200
CUCUTA COLOMBIA,SAN JOSE DEL GUAVIARE COLOMBIA,1200
CUCUTA COLOMBIA,SAN JUAN PUERTO RICO,2400
CUCUTA COLOMBIA,SAN SALVADOR EL SALVADOR,3200
CUCUTA COLOMBIA,SANTA MARTA COLOMBIA,1200
CUCUTA COLOMBIA,SANTA ROSA DEL SUR COLOMBIA,1200
CUCUTA COLOMBIA,SANTIAGO CHILE,2400
CUCUTA COLOMBIA,SANTO DOMINGO REPUBLICA DOMINICANA,2400
CUCUTA COLOMBIA,SAO PAULO BRASIL,2400
CUCUTA COLOMBIA,TORONTO CANADA,3200
CUCUTA COLOMBIA,VALLEDUPAR COLOMBIA,240
CUCUTA COLOMBIA,VILLAVICENCIO COLOMBIA,240
CUCUTA COLOMBIA,WASHINGTON ESTADOS UNIDOS,4000
CUENCA ECUADOR,BOGOTA COLOMBIA,2400
CUENCA ECUADOR,GUAYAQUIL ECUADOR,370
CUENCA ECUADOR,MANTA ECUADOR,502
CUENCA ECUADOR,QUITO ECUADOR,165
CUENCA ECUADOR,RIONEGRO ANTIOQUIA COLOMBIA,2400
CULIACAN MEXICO,BOGOTA COLOMBIA,2400
CULIACAN MEXICO,RIONEGRO ANTIOQUIA COLOMBIA,2400
CUMARIBO COLOMBIA,LA PRIMAVERA COLOMBIA,240
CUMARIBO COLOMBIA,VILLAVICENCIO COLOMBIA,320
CUZCO PERU,BOGOTA COLOMBIA,2400
CUZCO PERU,IQUITOS PERU,427
CUZCO PERU,LIMA PERU,240
DALAS ESTADOS UNIDOS,ARMENIA COLOMBIA,4000
DALAS ESTADOS UNIDOS,BARRANQUILLA COLOMBIA,4000
DALAS ESTADOS UNIDOS,BOGOTA COLOMBIA,4000
DALAS ESTADOS UNIDOS,BUCARAMANGA COLOMBIA,4000
DALAS ESTADOS UNIDOS,CALI COLOMBIA,4000
DALAS ESTADOS UNIDOS,CARTAGENA COLOMBIA,4000
DALAS ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,4000
DALLAS ESTADOS UNIDOS,BOGOTA COLOMBIA,4000
DARIEN VALLE COLOMBIA,BOGOTA COLOMBIA,240
DAVID PANAMA,ARMENIA COLOMBIA,2400
DAVID PANAMA,BARRANQUILLA COLOMBIA,2400
DAVID PANAMA,BOGOTA COLOMBIA,1200
DAVID PANAMA,BUCARAMANGA COLOMBIA,2400
DAVID PANAMA,CALI COLOMBIA,2400
DAVID PANAMA,CARTAGENA COLOMBIA,2400
DAVID PANAMA,PEREIRA COLOMBIA,2400
DAVID PANAMA,RIONEGRO ANTIOQUIA COLOMBIA,1200
DAVID PANAMA,SANTA MARTA COLOMBIA,2400
DAYTON ESTADOS UNIDOS,BOGOTA COLOMBIA,4000
DETROIT ESTADOS UNIDOS,ARMENIA COLOMBIA,4000
DETROIT ESTADOS UNIDOS,BOGOTA COLOMBIA,4000
DETROIT ESTADOS UNIDOS,BUCARAMANGA COLOMBIA,4000
DETROIT ESTADOS UNIDOS,CARTAGENA COLOMBIA,4000
DETROIT ESTADOS UNIDOS,RIONEGRO ANTIOQUIA COLOMBIA,4000
DUBAI EMIRATOS ARABE,BOGOTA COLOMBIA,6400
DUBAI EMIRATOS ARABE,CARTAGENA COLOMBIA,6400
DUBLIN IRLANDA,BOGOTA COLOMBIA,6400
DUBLIN IRLANDA,CARTAGENA COLOMBIA,6400
DUBROVICK CROACIA,BOGOTA COLOMBIA,6400
DUBROVICK CROACIA,ZAGREB CROACIA,562
DURANGO MEXICO,BOGOTA COLOMBIA,3600
EDMONTON CANADA,BOGOTA COLOMBIA,6400
EDMONTON CANADA,ENFIELD CANADA,3580
EDMONTON CANADA,MONCTON CANADA,3261
EDMONTON CANADA,MONTREAL CANADA,2157
EDMONTON CANADA,OTAWA CANADA,634
EDMONTON CANADA,QUEBEC CANADA,792
EDMONTON CANADA,TORONTO CANADA,2821
EDMONTON CANADA,VANCOUVER CANADA,1856
EIVISSA ESPANA,BOGOTA COLOMBIA,6400
EIVISSA ESPANA,CARTAGENA COLOMBIA,6400
EIVISSA ESPANA,GRANADA ESPANA,570
EIVISSA ESPANA,LA CORUÑA ESPANA,492
EIVISSA ESPANA,MADRID ESPANA,957
EIVISSA ESPANA,MALAGA ESPANA,523
EIVISSA ESPANA,RIONEGRO ANTIOQUIA COLOMBIA,6400
EIVISSA ESPANA,SEVILLA ESPANA,435
EIVISSA ESPANA,TENERIFE ESPANA,770
EIVISSA ESPANA,VALENCIA ESPANA,416
EIVISSA ESPANA,VIGO ESPANA,191
EL BAGRE COLOMBIA,MEDELLIN COLOMBIA,240
EL CHARCO COLOMBIA,BARRANQUILLA COLOMBIA,240
EL CHARCO COLOMBIA,VALLEDUPAR COLOMBIA,240
EL ENCANTO COLOMBIA,LETICIA COLOMBIA,1200
EL ENCANTO COLOMBIA,SAN JOSE DEL GUAVIARE COLOMBIA,1200
EL ENCANTO COLOMBIA,VILLAVICENCIO COLOMBIA,360
EL ESPINAL COLOMBIA,BOGOTA COLOMBIA,240
EL YOPAL COLOMBIA,ARAUCA MUNICIPIO COLOMBIA,320
EL YOPAL COLOMBIA,ARMENIA COLOMBIA,720
EL YOPAL COLOMBIA,BARRANCABERMEJA COLOMBIA,240
EL YOPAL COLOMBIA,BOGOTA COLOMBIA,720
EL YOPAL COLOMBIA,BUCARAMANGA COLOMBIA,720
EL YOPAL COLOMBIA,CHIA COLOMBIA,240
EL YOPAL COLOMBIA,CRAVO NORTE COLOMBIA,120
EL YOPAL COLOMBIA,CUCUTA COLOMBIA,720
EL YOPAL COLOMBIA,FLORENCIA COLOMBIA,720
EL YOPAL COLOMBIA,IBAGUE COLOMBIA,720
EL YOPAL COLOMBIA,NEIVA COLOMBIA,720
EL YOPAL COLOMBIA,OROCUE COLOMBIA,120
EL YOPAL COLOMBIA,PAZ DE ARIPORO COLOMBIA,120
EL YOPAL COLOMBIA,PEREIRA COLOMBIA,720
EL YOPAL COLOMBIA,PUERTO CARRENO COLOMBIA,120
EL YOPAL COLOMBIA,SAN LUIS DE PALENQUE COLOMBIA,120
EL YOPAL COLOMBIA,SANTA MARTA COLOMBIA,720
EL YOPAL COLOMBIA,SANTA ROSALIA COLOMBIA,120
EL YOPAL COLOMBIA,SARAVENA COLOMBIA,120
EL YOPAL COLOMBIA,TRINIDAD COLOMBIA,120
EL YOPAL COLOMBIA,VALLEDUPAR COLOMBIA,240
EL YOPAL COLOMBIA,VILLAVICENCIO COLOMBIA,240
ENFIELD CANADA,BOGOTA COLOMBIA,6400
ENFIELD CANADA,MONCTON CANADA,3422
ENFIELD CANADA,MONTREAL CANADA,1048
ENFIELD CANADA,OTAWA CANADA,1665
ENFIELD CANADA,QUEBEC CANADA,1092
ENFIELD CANADA,TORONTO CANADA,2201
ENFIELD CANADA,VANCOUVER CANADA,3832
ESTAMBUL TURQUIA,BARRANQUILLA COLOMBIA,6400
ESTAMBUL TURQUIA,BOGOTA COLOMBIA,6400
ESTAMBUL TURQUIA,CARTAGENA COLOMBIA,6400
ESTOCOLMO SUECIA,BASEL SUIZA,343
